id_city_name,city_name,zip_code,department_code
896,Le Castelet,14540,14
897,Glos,14100,14
898,Grandcamp-Maisy,14450,14
899,Hérouville-Saint-Clair,14200,14
900,Honfleur,14600,14
901,Luc-sur-Mer,14530,14
902,Merville-Franceville-Plage,14810,14
903,Mézidon Vallée d'Auge,14140,14
904,Mondeville,14120,14
905,Villers-sur-Mer,14640,14
906,Vire Normandie,14500,14
907,Pont-d'Ouilly,14690,14
908,Arpajon-sur-Cère,15130,15
909,Aurillac,15000,15
910,Boisset,15600,15
911,Champagnac,15350,15
912,Condat,15190,15
913,Crandelles,15250,15
914,Jussac,15250,15
915,Lacapelle-del-Fraisse,15120,15
916,Saint-Yrieix-sur-Charente,16710,16
917,Vars,16330,16
918,Aigrefeuille-d'Aunis,17290,17
919,Andilly,17230,17
920,Angoulins,17690,17
921,Aulnay,17470,17
922,Aytré,17440,17
923,Berneuil,17460,17
924,Bourcefranc-le-Chapus,17560,17
925,Breuillet,17920,17
926,Bussac-sur-Charente,17100,17
927,Bussac-Forêt,17210,17
928,Cabariot,17430,17
929,Cercoux,17270,17
930,Chaniers,17610,17
931,Charron,17230,17
932,Corme-Royal,17600,17
933,Courpignac,17130,17
934,Étaules,17750,17
935,Fontcouverte,17100,17
936,Saint-Georges-d'Oléron,17190,17
937,Saint-Jean-d'Angély,17400,17
938,Saint-Laurent-de-la-Prée,17450,17
939,Sainte-Marie-de-Ré,17740,17
940,Saint-Palais-sur-Mer,17420,17
941,Sainte-Soulle,17220,17
942,Saintes,17100,17
943,Salles-sur-Mer,17220,17
944,Saujon,17600,17
945,Soubise,17780,17
946,Surgères,17700,17
947,Taugon,17170,17
948,Thénac,17460,17
949,Tonnay-Boutonne,17380,17
950,Tonnay-Charente,17430,17
951,La Tremblade,17390,17
952,Vaux-sur-Mer,17640,17
953,Port-des-Barques,17730,17
954,Les Aix-d'Angillon,18220,18
955,Aubigny-sur-Nère,18700,18
956,Avord,18520,18
957,Bannay,18300,18
958,Beffes,18320,18
959,Belleville-sur-Loire,18240,18
960,Bourges,18000,18
961,Brécy,18220,18
962,Brive-la-Gaillarde,19100,19
963,Bugeat,19170,19
964,Dampniat,19360,19
965,Donzenac,19270,19
966,Égletons,19300,19
967,Lagraulière,19700,19
968,Lubersac,19210,19
969,Malemort,19360,19
970,Mansac,19520,19
971,Meymac,19250,19
972,Monceaux-sur-Dordogne,19400,19
973,Objat,19130,19
974,Saint-Pourçain-sur-Sioule,03500,03
975,Saint-Rémy-en-Rollat,03110,03
976,Saint-Victor,03410,03
977,Saint-Yorre,03270,03
978,Vichy,03200,03
979,Yzeure,03400,03
980,Aiglun,04510,04
981,Revest-des-Brousses,04150,04
982,Gap,05000,05
983,Laragne-Montéglin,05300,05
984,Orcières,05170,05
985,Saint-Bonnet-en-Champsaur,05500,05
986,Dévoluy,05250,05
987,Antibes,06160,06
988,Val d'Arcomie,15320,15
989,Marcolès,15220,15
990,Massiac,15500,15
991,Mauriac,15200,15
992,Maurs,15600,15
993,Montsalvy,15120,15
994,Murat,15300,15
995,Naucelles,15250,15
996,Pleaux,15700,15
997,Reilhac,15250,15
998,Riom-ès-Montagnes,15400,15
999,Ruynes-en-Margeride,15320,15
1000,Saignes,15240,15
1001,Saint-Cernin,15310,15
1002,Saint-Étienne-de-Maurs,15600,15
1003,Saint-Flour,15100,15
1004,Saint-Simon,15130,15
1005,Védrines-Saint-Loup,15100,15
1006,Ydes,15210,15
1007,Yolet,15130,15
1008,Ytrac,15000,15
1009,Le Rouget-Pers,15290,15
1010,Alloue,16490,16
1011,Anais,16560,16
1012,Baignes-Sainte-Radegonde,16360,16
1013,Bardenac,16210,16
1014,Côteaux du Blanzacais,16250,16
1015,Chabanais,16150,16
1016,Chalais,16210,16
1017,Champagne-Mouton,16350,16
1018,Châteaubernard,16100,16
1019,Châteauneuf-sur-Charente,16120,16
1020,Confolens,16500,16
1021,La Couronne,16400,16
1022,Dignac,16410,16
1023,Échallat,16170,16
1024,Esse,16500,16
1025,Gensac-la-Pallue,16130,16
1026,Mainxe-Gondeville,16200,16
1027,Jarnac,16200,16
1028,Lessac,16500,16
1029,Lignières-Ambleville,16130,16
1030,Linars,16730,16
1031,Magnac-sur-Touvre,16600,16
1032,Montmoreau,16190,16
1033,Puymoyen,16400,16
1034,La Rochefoucauld-en-Angoumois,16110,16
1035,Roullet-Saint-Estèphe,16440,16
1036,Saint-André-de-Cubzac,33240,33
1037,Saint-Ciers-d'Abzac,33910,33
1038,Sainte-Eulalie,33560,33
1039,Saint-Gervais,33240,33
1040,Sainte-Hélène,33480,33
1041,Saint-Julien-Beychevelle,33250,33
1042,Saint-Martin-Lacaussade,33390,33
1043,Saint-Médard-d'Eyrans,33650,33
1044,Saint-Médard-en-Jalles,33160,33
1045,Saint-Vivien-de-Médoc,33590,33
1046,Le Taillan-Médoc,33320,33
1047,Talence,33400,33
1048,Targon,33760,33
1049,Le Teich,33470,33
1050,La Teste-de-Buch,33115,33
1051,Teuillac,33710,33
1052,Tizac-de-Lapouyade,33620,33
1053,Toulenne,33210,33
1054,Vendays-Montalivet,33930,33
1055,Vérac,33240,33
1056,Le Verdon-sur-Mer,33123,33
1057,Villenave-d'Ornon,33140,33
1058,Yvrac,33370,33
1059,Abeilhan,34290,34
1060,Agde,34300,34
1061,Aniane,34150,34
1062,Aspiran,34800,34
1063,Assas,34820,34
1064,Babeau-Bouldoux,34360,34
1065,Baillargues,34670,34
1066,Balaruc-les-Bains,34540,34
1067,Bédarieux,34600,34
1068,Bessan,34550,34
1069,Béziers,34500,34
1070,Boisseron,34160,34
1071,La Boissière,34150,34
1072,Le Bousquet-d'Orb,34260,34
1073,Capestang,34310,34
1074,Castelnau-le-Lez,34170,34
1075,Caissargues,30132,30
1076,La Calmette,30190,30
1077,Calvisson,30420,30
1078,Cavillargues,30330,30
1079,Chusclan,30200,30
1080,Gagnières,30160,30
1081,Générac,30510,30
1082,La Grand-Combe,30110,30
1083,Le Grau-du-Roi,30240,30
1084,Laudun-l'Ardoise,30290,30
1085,Méjannes-le-Clap,30430,30
1086,Milhaud,30540,30
1087,Mons,30340,30
1088,Nîmes,30000,30
1089,Saint-Martin-de-Valgalgues,30520,30
1090,Saint-Privat-des-Vieux,30340,30
1091,Salindres,30340,30
1092,Vézénobres,30360,30
1093,Le Vigan,30120,30
1094,Fronton,31620,31
1095,Gagnac-sur-Garonne,31150,31
1096,Gratentour,31150,31
1097,Grenade,31330,31
1098,Labarthe-sur-Lèze,31860,31
1099,Labastidette,31600,31
1100,Lauzerville,31650,31
1101,Léguevin,31490,31
1102,Lespinasse,31150,31
1103,Saint-Béat-Lez,31440,31
1104,Lherm,31600,31
1105,La Magdelaine-sur-Tarn,31340,31
1106,Marignac,31440,31
1107,Martres-Tolosane,31220,31
1108,Mirepoix-sur-Tarn,31340,31
1109,Gravigny,27930,27
1110,Louviers,27400,27
1111,Lyons-la-Forêt,27480,27
1112,Ménilles,27120,27
1113,Le Neubourg,27110,27
1114,Pîtres,27590,27
1115,Pont-Audemer,27500,27
1116,Routot,27350,27
1117,Le Vaudreuil,27100,27
1118,Saint-Marcel,27950,27
1119,Saint-Sébastien-de-Morsent,27180,27
1120,Le Thuit de l'Oison,27370,27
1121,Verneuil d'Avre et d'Iton,27130,27
1122,Vernon,27200,27
1123,Val-de-Reuil,27100,27
1124,Abondant,28410,28
1125,Aunay-sous-Auneau,28700,28
1126,Borrèze,24590,24
1127,Boulazac Isle Manoire,24330,24
1128,Bourdeilles,24310,24
1129,Brantôme en Périgord,24310,24
1130,Campagnac-lès-Quercy,24550,24
1131,Champcevinel,24750,24
1132,Château-l'Évêque,24460,24
1133,La Coquille,24450,24
1134,Coulaures,24420,24
1135,Coulounieix-Chamiers,24660,24
1136,Coursac,24430,24
1137,Domme,24250,24
1138,Échourgnac,24410,24
1139,Excideuil,24160,24
1140,Eymet,24500,24
1141,Les Eyzies,24260,24
1142,Le Fleix,24130,24
1143,La Force,24130,24
1144,Marsac-sur-l'Isle,24430,24
1145,Monestier,24240,24
1146,Montignac-Lascaux,24290,24
1147,Mouleydier,24520,24
1148,Moulin-Neuf,24700,24
1149,Sanilhac,24380,24
1150,Périgueux,24000,24
1151,Piégut-Pluviers,24360,24
1152,Port-Sainte-Foy-et-Ponchapt,33220,24
1153,Prigonrieux,24130,24
1154,Rouffignac-Saint-Cernin-de-Reilhac,24580,24
1155,Val de Louyre et Caudeau,24380,24
1156,Saint-Antoine-de-Breuilh,24230,24
1157,Saint-Astier,24110,24
1158,Saint Aulaye-Puymangou,24410,24
1159,Saint-Cybranet,24250,24
1160,Saint-Cyprien,24220,24
1161,Saint-Front-de-Pradoux,24400,24
1162,Saint-Geniès,24590,24
1163,Saint-Léon-sur-l'Isle,24110,24
1164,Bosroumois,27670,27
1165,Bourg-Achard,27310,27
1166,Grand Bourgtheroulde,27520,27
1167,Breteuil,27160,27
1168,Conches-en-Ouche,27190,27
1169,Cormeilles,27260,27
1170,La Couture-Boussey,27750,27
1171,Étrépagny,27150,27
1172,Évreux,27000,27
1173,Gaillon,27600,27
1174,Plouarzel,29810,29
1175,Ploudalmézeau,29830,29
1176,Ploudaniel,29260,29
1177,Plouédern,29800,29
1178,Plouescat,29430,29
1179,Plougasnou,29630,29
1180,Plougastel-Daoulas,29470,29
1181,Plougonvelin,29217,29
1182,Plougourvest,29400,29
1183,Plouguerneau,29880,29
1184,Plouguin,29830,29
1185,Plouhinec,29780,29
1186,Plouider,29260,29
1187,Plouigneau,29610,29
1188,Ploumoguer,29810,29
1189,Plounévez-Lochrist,29430,29
1190,Plourin-lès-Morlaix,29600,29
1191,Plouvien,29860,29
1192,Plouvorn,29420,29
1193,Plouzané,29280,29
1194,Pluguffan,29700,29
1195,Pont-Aven,29930,29
1196,Pont-l'Abbé,29120,29
1197,Porspoder,29840,29
1198,Pouldergat,29100,29
1199,Pouldreuzic,29710,29
1200,Querrien,29310,29
1201,Moëlan-sur-Mer,29350,29
1202,Morlaix,29600,29
1203,Névez,29920,29
1204,Penmarch,29760,29
1205,Plabennec,29860,29
1206,Pleuven,29170,29
1207,Pleyben,29190,29
1208,Pleyber-Christ,29410,29
1209,Plobannalec-Lesconil,29740,29
1210,Plogoff,29770,29
1211,Plogonnec,29180,29
1212,Plomelin,29700,29
1213,Plomodiern,29550,29
1214,Plonéour-Lanvern,29720,29
1215,Plonévez-Porzay,29550,29
1216,Plouénan,29420,29
1217,Plouezoc'h,29252,29
1218,Mesnil-en-Ouche,27270,27
1219,Beaumont-le-Roger,27170,27
1220,Saint-Viâtre,41210,41
1221,Salbris,41300,41
1222,Selles-sur-Cher,41130,41
1223,Theillay,41300,41
1224,Le Controis-en-Sologne,41400,41
1225,Vendôme,41100,41
1226,Villebarou,41000,41
1227,Villefranche-sur-Cher,41200,41
1228,Villeny,41220,41
1229,Villerbon,41000,41
1230,Vineuil,41350,41
1231,Le Chambon-sur-Lignon,43400,43
1232,Costaros,43490,43
1233,Craponne-sur-Arzon,43500,43
1234,Dunières,43220,43
1235,Grazac,43200,43
1236,Landos,43340,43
1237,Langeac,43300,43
1238,Lantriac,43260,43
1239,Lapte,43200,43
1240,Lavoûte-sur-Loire,43800,43
1241,Loudes,43320,43
1242,Mazet-Saint-Voy,43520,43
1243,Monistrol-sur-Loire,43120,43
1244,Pont-Salomon,43330,43
1245,Le Puy-en-Velay,43000,43
1246,Saint-Didier-en-Velay,43140,43
1247,Saint-Ferréol-d'Auroure,43330,43
1248,Sainte-Florine,43250,43
1249,Saint-Germain-Laprade,43700,43
1250,Saint-Jeures,43200,43
1251,Saint-Julien-Chapteuil,43260,43
1252,Saint-Just-Malmont,43240,43
1253,Saint-Maurice-de-Lignon,43200,43
1254,Saint-Pal-de-Chalencon,43500,43
1255,Saint-Paulien,43350,43
1256,Saint-Privat-d'Allier,43580,43
1257,Saint-Romain-Lachalm,43620,43
1258,Sainte-Sigolène,43600,43
1259,Saugues,43170,43
1260,Tence,43190,43
1261,Vals-près-le-Puy,43750,43
1262,Vergongheon,43360,43
1263,Les Villettes,43600,43
1264,Vorey,43800,43
1265,Yssingeaux,43200,43
1266,Aigrefeuille-sur-Maine,44140,44
1267,Ancenis-Saint-Géréon,44150,44
1268,Chaumes-en-Retz,44320,44
1269,Avessac,44460,44
1270,Batz-sur-Mer,44740,44
1271,Besné,44160,44
1272,Le Bignon,44140,44
1273,Blain,44130,44
1274,Bouaye,44830,44
1275,Bouguenais,44340,44
1276,Villeneuve-en-Retz,44580,44
1277,Boussay,44190,44
1278,Bouvron,44130,44
1279,Campbon,44750,44
1280,Carquefou,44470,44
1281,Casson,44390,44
1282,Le Cellier,44850,44
1283,Divatte-sur-Loire,44450,44
1284,La Chapelle-des-Marais,44410,44
1285,La Chapelle-Glain,44670,44
1286,La Chapelle-Heulin,44330,44
1287,La Chapelle-Launay,44260,44
1288,La Chapelle-sur-Erdre,44240,44
1289,Châteaubriant,44110,44
1290,Château-Thébaud,44690,44
1291,Chauvé,44320,44
1292,La Chevrolière,44118,44
1293,Clisson,44190,44
1294,Corsept,44560,44
1295,Couëron,44220,44
1296,Couffé,44521,44
1297,Le Croisic,44490,44
1298,Derval,44590,44
1299,Donges,44480,44
1300,Erbray,44110,44
1301,La Baule-Escoublac,44500,44
1302,Fay-de-Bretagne,44130,44
1303,Frossay,44320,44
1304,Le Gâvre,44130,44
1305,Gorges,44190,44
1306,Grandchamp-des-Fontaines,44119,44
1307,Guémené-Penfao,44290,44
1308,Guérande,44350,44
1309,La Haie-Fouassière,44690,44
1310,Haute-Goulaine,44115,44
1311,Herbignac,44410,44
1312,Héric,44810,44
1313,Indre,44610,44
1314,Issé,44520,44
1315,Joué-sur-Erdre,44440,44
1316,Legé,44650,44
1317,Ligné,44850,44
1318,La Limouzinière,44310,44
1319,Le Loroux-Bottereau,44430,44
1320,Maisdon-sur-Sèvre,44690,44
1321,La Marne,44270,44
1322,Vallons-de-l'Erdre,44540,44
1323,La Meilleraye-de-Bretagne,44520,44
1324,Mésanger,44522,44
1325,Mesquer,44420,44
1326,Missillac,44780,44
1327,Moisdon-la-Rivière,44520,44
1328,La Montagne,44620,44
1329,Montbert,44140,44
1330,Montoir-de-Bretagne,44550,44
1331,Mouzillon,44330,44
1332,Nantes,44000,44
1333,Varois-et-Chaignot,21490,21
1334,Vitteaux,21350,21
1335,Voulaines-les-Templiers,21290,21
1336,Belle-Isle-en-Terre,22810,22
1337,Binic-Étables-sur-Mer,22520,22
1338,Goudelin,22290,22
1339,Lamballe-Armor,22400,22
1340,Lancieux,22770,22
1341,Landéhen,22400,22
1342,Langueux,22360,22
1343,Lannion,22300,22
1344,Lantic,22410,22
1345,Lanvollon,22290,22
1346,Lézardrieux,22740,22
1347,Loudéac,22600,22
1348,Merdrignac,22230,22
1349,La Motte,22600,22
1350,Paimpol,22500,22
1351,Penguily,22510,22
1352,Penvénan,22710,22
1353,Perros-Guirec,22700,22
1354,Plaintel,22940,22
1355,Plédran,22960,22
1356,Plélan-le-Petit,22980,22
1357,Plémet,22210,22
1358,Plémy,22150,22
1359,Pléneuf-Val-André,22370,22
1360,Plestin-les-Grèves,22310,22
1361,Pleubian,22610,22
1362,La Roche-Jaudy,22450,22
1363,Pontrieux,22260,22
1364,Quévert,22100,22
1365,Rostrenen,22110,22
1366,Saint-Donan,22800,22
1367,Sévignac,22250,22
1368,Taden,22100,22
1369,Trégastel,22730,22
1370,Tréglamus,22540,22
1371,Trégueux,22950,22
1372,Tréguier,22220,22
1373,Trélivan,22100,22
1374,Trémel,22310,22
1375,Tréméreuc,22490,22
1376,Trémuson,22440,22
1377,La Vicomté-sur-Rance,22690,22
1378,Le Vieux-Bourg,22800,22
1379,Yffiniac,22120,22
1380,Yvignac-la-Tour,22350,22
1381,Ahun,23150,23
1382,Bourganeuf,23400,23
1383,Dun-le-Palestel,23800,23
1384,Felletin,23500,23
1385,Gouzon,23230,23
1386,Guéret,23000,23
1387,La Souterraine,23300,23
1388,Agonac,24460,24
1389,Antonne-et-Trigonant,24420,24
1390,La Bachellerie,24210,24
1391,Beauregard-de-Terrasson,24120,24
1392,Pays de Belvès,24170,24
1393,Chermignac,17460,17
1394,Dolus-d'Oléron,17550,17
1395,Dompierre-sur-Mer,17139,17
1396,Esnandes,17137,17
1397,Fouras,17450,17
1398,Gémozac,17260,17
1399,L'Houmeau,17137,17
1400,La Jarne,17220,17
1401,La Jarrie,17220,17
1402,Jonzac,17500,17
1403,Lagord,17140,17
1404,Lussant,17430,17
1405,Marans,17230,17
1406,Marsilly,17137,17
1407,Matha,17160,17
1408,Médis,17600,17
1409,Mirambeau,17150,17
1410,Montendre,17130,17
1411,Montguyon,17270,17
1412,Nieul-le-Virouil,17150,17
1413,Nieul-sur-Mer,17137,17
1414,Pérignac,17800,17
1415,Périgny,17180,17
1416,Pons,17800,17
1417,Pont-l'Abbé-d'Arnoult,17250,17
1418,Port-d'Envaux,17350,17
1419,Puilboreau,17138,17
1420,Rétaud,17460,17
1421,Rochefort,17300,17
1422,La Rochelle,17000,17
1423,Rouffiac,17800,17
1424,Royan,17200,17
1425,Saint-Agnant,17620,17
1426,Saint-Aigulin,17360,17
1427,Saint-Georges-de-Didonne,17110,17
1428,Saint-Hilaire-de-Villefranche,17770,17
1429,Charenton-du-Cher,18210,18
1430,Châteaumeillant,18370,18
1431,Colombiers,18200,18
1432,Dun-sur-Auron,18130,18
1433,Étréchy,18800,18
1434,Foëcy,18500,18
1435,Fussy,18110,18
1436,Herry,18140,18
1437,Lignières,18160,18
1438,Lunery,18400,18
1439,Marçais,18170,18
1440,Marmagne,18500,18
1441,Massay,18120,18
1442,Mehun-sur-Yèvre,18500,18
1443,Nérondes,18350,18
1444,Orval,18200,18
1445,Plaimpied-Givaudins,18340,18
1446,Saint-Amand-Montrond,18200,18
1447,Saint-Caprais,18400,18
1448,Saint-Doulchard,18230,18
1449,Saint-Éloy-de-Gy,18110,18
1450,Saint-Florent-sur-Cher,18400,18
1451,Saint-Germain-du-Puy,18390,18
1452,Saint-Martin-d'Auxigny,18110,18
1453,Saint-Palais,18110,18
1454,Saint-Satur,18300,18
1455,Sainte-Solange,18220,18
1456,Sainte-Thorette,18500,18
1457,Sancerre,18300,18
1458,Sancoins,18600,18
1459,Trouy,18570,18
1460,Vierzon,18100,18
1461,Vignoux-sur-Barangeon,18500,18
1462,Allassac,19240,19
1463,Arnac-Pompadour,19230,19
1464,Meylan,38240,38
1465,Miribel-les-Échelles,38380,38
1466,Vif,38450,38
1467,Villard-Bonnot,38190,38
1468,Villefontaine,38090,38
1469,Val-de-Virieu,38730,38
1470,Viriville,38980,38
1471,Vizille,38220,38
1472,Voiron,38500,38
1473,Voreppe,38340,38
1474,Aiglepierre,39110,39
1475,Champagnole,39300,39
1476,Chaussin,39120,39
1477,Choisey,39100,39
1478,Dole,39100,39
1479,Foucherans,39100,39
1480,Jouhe,39100,39
1481,Lons-le-Saunier,39000,39
1482,Moirans-en-Montagne,39260,39
1483,Montaigu,39570,39
1484,Montmorot,39570,39
1485,Mont-sous-Vaudrey,39380,39
1486,Hauts de Bienne,39400,39
1487,Les Rousses,39220,39
1488,Saint-Claude,39200,39
1489,Salins-les-Bains,39110,39
1490,Tavaux,39500,39
1491,Aire-sur-l'Adour,40800,40
1492,Angresse,40150,40
1493,Arengosse,40110,40
1494,Bénesse-Maremne,40230,40
1495,Bias,40170,40
1496,Biscarrosse,40600,40
1497,Brocas,40420,40
1498,Capbreton,40130,40
1499,Cassen,40380,40
1500,Castaignos-Souslens,40700,40
1501,Castets,40260,40
1502,Cazères-sur-l'Adour,40270,40
1503,Commensacq,40210,40
1504,Dax,40100,40
1505,Doazit,40700,40
1506,Duhort-Bachen,40800,40
1507,Eugénie-les-Bains,40320,40
1508,Eyres-Moncube,40500,40
1509,Gabarret,40310,40
1510,Garein,40420,40
1511,Gastes,40160,40
1512,Gaujacq,40330,40
1513,Geloux,40090,40
1514,Grenade-sur-l'Adour,40270,40
1515,Habas,40290,40
1516,Hagetmau,40700,40
1517,Herm,40990,40
1518,Heugas,40180,40
1519,Hinx,40180,40
1520,Josse,40230,40
1521,Labatut,40300,40
1522,Labenne,40530,40
1523,Laluque,40465,40
1524,Léon,40550,40
1525,Lesgor,40400,40
1526,Lesperon,40260,40
1527,Lévignacq,40170,40
1528,Linxe,40260,40
1529,Liposthey,40410,40
1530,Oeyreluy,40180,40
1531,Ondres,40440,40
1532,Onesse-Laharie,40110,40
1533,Parentis-en-Born,40160,40
1534,Pey,40300,40
1535,Peyrehorade,40300,40
1536,Pontonx-sur-l'Adour,40465,40
1537,Pouillon,40350,40
1538,Pouydesseaux,40120,40
1539,Renung,40270,40
1540,Rion-des-Landes,40370,40
1541,Rivière-Saas-et-Gourby,40180,40
1542,Saint-Paul-lès-Dax,40990,40
1543,Saint-Perdon,40090,40
1544,Saint-Pierre-du-Mont,40280,40
1545,Saint-Sever,40500,40
1546,Saubion,40230,40
1547,Saugnac-et-Cambran,40180,40
1548,Saugnac-et-Muret,40410,40
1549,Soorts-Hossegor,40150,40
1550,Soustons,40140,40
1551,Tilh,40360,40
1552,Tosse,40230,40
1553,Vielle-Saint-Girons,40560,40
1554,Vieux-Boucau-les-Bains,40480,40
1555,Le Vignau,40270,40
1556,Ychoux,40160,40
1557,Blois,41000,41
1558,Bracieux,41250,41
1559,Châtillon-sur-Cher,41130,41
1560,Chaumont-sur-Loire,41150,41
1561,La Chaussée-Saint-Victor,41260,41
1562,Chitenay,41120,41
1563,Le Controis-en-Sologne,41120,41
1564,Danzé,41160,41
1565,Faverolles-sur-Cher,41400,41
1566,La Ferté-Imbault,41300,41
1567,Gièvres,41130,41
1568,Marcilly-en-Gault,41210,41
1569,Marolles,41330,41
1570,Mer,41500,41
1571,Meslay,41100,41
1572,Meusnes,41130,41
1573,Saint-Menoux,03210,03
1574,Trévol,03460,03
1575,Trézelles,03220,03
1576,Tronget,03240,03
1577,Vallon-en-Sully,03190,03
1578,Vaux,03190,03
1579,Vendat,03110,03
1580,Le Vernet,03200,03
1581,Barcelonnette,04400,04
1582,Céreste,04280,04
1583,Château-Arnoux-Saint-Auban,04160,04
1584,Dauphin,04300,04
1585,Digne-les-Bains,04000,04
1586,Forcalquier,04300,04
1587,Gréoux-les-Bains,04800,04
1588,Manosque,04100,04
1589,Oraison,04700,04
1590,Sainte-Tulle,04220,04
1591,Sisteron,04200,04
1592,Villeneuve,04180,04
1593,Volx,04130,04
1594,L'Argentière-la-Bessée,05120,05
1595,Briançon,05100,05
1596,La Saulce,05110,05
1597,Le Sauze-du-Lac,05160,05
1598,Tallard,05130,05
1599,Veynes,05400,05
1600,Saint-Joseph-des-Bancs,07530,07
1601,Monthermé,08800,08
1602,Renwez,08150,08
1603,Rethel,08300,08
1604,Rocroi,08230,08
1605,Sault-lès-Rethel,08300,08
1606,Signy-l'Abbaye,08460,08
1607,Villers-Semeuse,08000,08
1608,Vivier-au-Court,08440,08
1609,Auzat,09220,09
1610,Bélesta,09300,09
1611,Daumazan-sur-Arize,09350,09
1612,Foix,09000,09
1613,Le Fossat,09130,09
1614,Laroque-d'Olmes,09600,09
1615,Lavelanet,09300,09
1616,Luzenac,09250,09
1617,Le Mas-d'Azil,09290,09
1618,Mazères,09270,09
1619,Montgailhard,09330,09
1620,Oust,09140,09
1621,Pamiers,09100,09
1622,Prat-Bonrepaux,09160,09
1623,Saint-Girons,09200,09
1624,Saverdun,09700,09
1625,Serres-sur-Arget,09000,09
1626,Surba,09400,09
1627,La Tour-du-Crieu,09100,09
1628,Varilhes,09120,09
1629,Vernajoul,09000,09
1630,Villeneuve-d'Olmes,09300,09
1631,Arcis-sur-Aube,10700,10
1632,Bar-sur-Aube,10200,10
1633,Les Bordes-Aumont,10800,10
1634,La Chapelle-Saint-Luc,10600,10
1635,Truyes,37320,37
1636,Veigné,37250,37
1637,La Ville-aux-Dames,37700,37
1638,Yzeures-sur-Creuse,37290,37
1639,Les Abrets en Dauphiné,38490,38
1640,Agnin,38150,38
1641,Allemond,38114,38
1642,Allevard,38580,38
1643,Anjou,38150,38
1644,Apprieu,38140,38
1645,La Balme-les-Grottes,38390,38
1646,Beaucroissant,38140,38
1647,Beaurepaire,38270,38
1648,Belmont,38690,38
1649,Bernin,38190,38
1650,Bizonnes,38690,38
1651,Bougé-Chambalud,38150,38
1652,Le Bourg-d'Oisans,38520,38
1653,Bourgoin-Jallieu,38300,38
1654,La Buisse,38500,38
1655,Châbons,38690,38
1656,Chamagnieu,38460,38
1657,Champier,38260,38
1658,Champ-sur-Drac,38560,38
1659,Chanas,38150,38
1660,Chapareillan,38530,38
1661,La Chapelle-de-la-Tour,38110,38
1662,Charvieu-Chavagneux,38230,38
1663,Chasselay,38470,38
1664,Chasse-sur-Rhône,38670,38
1665,Châteauvilain,38300,38
1666,Châtonnay,38440,38
1667,Chatte,38160,38
1668,Chavanoz,38230,38
1669,Le Cheylas,38570,38
1670,Chimilin,38490,38
1671,Claix,38640,38
1672,Clonas-sur-Varèze,38550,38
1673,Colombe,38690,38
1674,Corbelin,38630,38
1675,Corenc,38700,38
1676,La Côte-Saint-André,38260,38
1677,Coublevie,38500,38
1678,Cour-et-Buis,38122,38
1679,Crolles,38920,38
1680,Dolomieu,38110,38
1681,Domarin,38300,38
1682,Domène,38420,38
1683,Échirolles,38130,38
1684,Eclose-Badinières,38300,38
1685,Entre-deux-Guiers,38380,38
1686,Estrablin,38780,38
1687,Eybens,38320,38
1688,Flachères,38690,38
1689,Fontaine,38600,38
1690,Fontanil-Cornillon,38120,38
1691,Froges,38190,38
1692,Gières,38610,38
1693,Goncelin,38570,38
1694,Grenay,38540,38
1695,Grenoble,38000,38
1696,Heyrieux,38540,38
1697,Huez,38750,38
1698,L'Isle-d'Abeau,38080,38
1699,Izeaux,38140,38
1700,Jardin,38200,38
1701,Jarrie,38560,38
1702,Luzinay,38200,38
1703,Marcilloles,38260,38
1704,Saint-Jean,31240,31
1705,Saint-Jory,31790,31
1706,Sauveterre-de-Comminges,31510,31
1707,Seilh,31840,31
1708,Seysses,31600,31
1709,Thil,31530,31
1710,Toulouse,31000,31
1711,Auch,32000,32
1712,Nort-sur-Erdre,44390,44
1713,Nozay,44170,44
1714,Orvault,44700,44
1715,Montastruc-la-Conseillère,31380,31
1716,Montesquieu-Volvestre,31310,31
1717,Montrabé,31850,31
1718,Muret,31600,31
1719,Pechbonnieu,31140,31
1720,Pibrac,31820,31
1721,Plaisance-du-Touch,31830,31
1722,Pompertuzat,31450,31
1723,Portet-sur-Garonne,31120,31
1724,Poucharramet,31370,31
1725,Quint-Fonsegrives,31130,31
1726,Ramonville-Saint-Agne,31520,31
1727,Revel,31250,31
1728,Rieumes,31370,31
1729,Roques,31120,31
1730,Roquettes,31120,31
1731,Rouffiac-Tolosan,31180,31
1732,Saint-Alban,31140,31
1733,Saint-Gaudens,31800,31
1734,Saint-Geniès-Bellevue,31180,31
1735,Saint-Loup-Cammas,31140,31
1736,Saint-Mamet,31110,31
1737,Saubens,31600,31
1738,Tournefeuille,31170,31
1739,L'Union,31240,31
1740,Vacquiers,31340,31
1741,Verfeil,31590,31
1742,Vieille-Toulouse,31320,31
1743,Vigoulet-Auzil,31320,31
1744,Villefranche-de-Lauragais,31290,31
1745,Villemur-sur-Tarn,31340,31
1746,Villeneuve-de-Rivière,31800,31
1747,Villeneuve-Tolosane,31270,31
1748,Villenouvelle,31290,31
1749,Larra,31330,31
1750,Condom,32100,32
1751,Eauze,32800,32
1752,Le Houga,32460,32
1753,L'Isle-Jourdain,32600,32
1754,Lectoure,32700,32
1755,Marciac,32230,32
1756,Mirande,32300,32
1757,Nogaro,32110,32
1758,Panassac,32140,32
1759,Plaisance,32160,32
